Date,ID,CH4,latitude,longitude,NAME
2019-09-07T00:00:00,184251Z,1.9337248,36.93639028,-109.1194137,Arizona
2019-09-07T00:00:00,184251Z,1.93298027,36.93641063,-109.1204309,Arizona
2019-09-07T00:00:00,184251Z,1.93136539,36.93639955,-109.1211098,Arizona
2019-09-07T00:00:00,184251Z,1.93326926,36.93636252,-109.1217919,Arizona
2019-09-07T00:00:00,184251Z,1.93325459,36.9363019,-109.1224767,Arizona
2019-09-07T00:00:00,184251Z,1.93262752,36.93622534,-109.1231609,Arizona
2019-09-07T00:00:00,184251Z,1.93620467,36.9361273,-109.1238389,Arizona
2019-09-07T00:00:00,184251Z,1.93570049,36.9359391,-109.1248373,Arizona
2019-09-07T00:00:00,184251Z,1.93503875,36.93580479,-109.1254955,Arizona
2019-09-07T00:00:00,184251Z,1.9350216,36.93567195,-109.126149,Arizona
2019-09-07T00:00:00,184251Z,1.93397843,36.93547797,-109.1271221,Arizona
2019-09-07T00:00:00,184251Z,1.9348564,36.93541351,-109.1274433,Arizona
2019-09-07T00:00:00,184251Z,1.93457241,36.93522258,-109.1284111,Arizona
2019-09-07T00:00:00,184251Z,1.93400975,36.93509563,-109.1290693,Arizona
2019-09-07T00:00:00,184251Z,1.93542677,36.93496205,-109.1297343,Arizona
2019-09-07T00:00:00,184251Z,1.93501971,36.93475858,-109.1307383,Arizona
2019-09-07T00:00:00,184251Z,1.93452633,36.93462656,-109.1314117,Arizona
2019-09-07T00:00:00,184251Z,1.93467706,36.93455995,-109.1317488,Arizona
2019-09-07T00:00:00,184251Z,1.93456006,36.93442498,-109.1324228,Arizona
2019-09-07T00:00:00,184251Z,1.934715,36.93428935,-109.1330966,Arizona
2019-09-07T00:00:00,184251Z,1.93301083,36.9341575,-109.1337702,Arizona
2019-09-07T00:00:00,184251Z,1.93624396,36.933954,-109.1347798,Arizona
2019-09-07T00:00:00,184251Z,1.93570422,36.93388436,-109.1351164,Arizona
2019-09-07T00:00:00,184251Z,1.93601065,36.93367986,-109.1361273,Arizona
2019-09-07T00:00:00,184251Z,1.93534973,36.93348091,-109.1371387,Arizona
2019-09-07T00:00:00,184251Z,1.93570926,36.93334845,-109.1378104,Arizona
2019-09-07T00:00:00,184251Z,1.9338138,36.93328332,-109.1381443,Arizona
2019-09-07T00:00:00,184251Z,1.93561697,36.93308678,-109.1391338,Arizona
2019-09-07T00:00:00,184251Z,1.93393737,36.93295718,-109.1397826,Arizona
2019-09-07T00:00:00,184251Z,1.93371098,36.93282859,-109.1404204,Arizona
2019-09-07T00:00:00,184251Z,1.93285742,36.93270183,-109.14105,Arizona
2019-09-07T00:00:00,184251Z,1.93469095,36.93257443,-109.1416806,Arizona
2019-09-07T00:00:00,184251Z,1.93369908,36.93244703,-109.1423139,Arizona
2019-09-07T00:00:00,184251Z,1.93388656,36.93225796,-109.1432762,Arizona
2019-09-07T00:00:00,184251Z,1.93511486,36.93212519,-109.1439272,Arizona
2019-09-07T00:00:00,184251Z,1.93390154,36.93199231,-109.1445881,Arizona
2019-09-07T00:00:00,184251Z,1.93466842,36.93179298,-109.1455963,Arizona
2019-09-07T00:00:00,184251Z,1.93543921,36.93172703,-109.1459344,Arizona
2019-09-07T00:00:00,184251Z,1.93360148,36.93159615,-109.1466105,Arizona
2019-09-07T00:00:00,184251Z,1.93680893,36.93138731,-109.1476182,Arizona
2019-09-07T00:00:00,184251Z,1.93516129,36.93125178,-109.1482904,Arizona
2019-09-07T00:00:00,184251Z,1.93475897,36.93111914,-109.1489642,Arizona
2019-09-07T00:00:00,184251Z,1.93435348,36.93098615,-109.1496363,Arizona
2019-09-07T00:00:00,184251Z,1.93523991,36.93078564,-109.1506387,Arizona
2019-09-07T00:00:00,184251Z,1.93479477,36.93065331,-109.1512989,Arizona
2019-09-07T00:00:00,184251Z,1.93039184,36.93058772,-109.1516253,Arizona
2019-09-07T00:00:00,184251Z,1.92139945,36.93039835,-109.1525902,Arizona
2019-09-07T00:00:00,184251Z,1.92467935,36.93027156,-109.1532214,Arizona
2019-09-07T00:00:00,184251Z,1.9091569,36.9301475,-109.1538487,Arizona
2019-09-07T00:00:00,184251Z,1.90176828,36.92995861,-109.1547794,Arizona
2019-09-07T00:00:00,184251Z,1.89731666,36.92989847,-109.1550862,Arizona
2019-09-07T00:00:00,184251Z,1.89786518,36.92977891,-109.1556958,Arizona
2019-09-07T00:00:00,184251Z,1.89870873,36.92965522,-109.1563075,Arizona
2019-09-07T00:00:00,184251Z,1.8971884,36.92947372,-109.1572243,Arizona
2019-09-07T00:00:00,184251Z,1.89893504,36.92929821,-109.1580942,Arizona
2019-09-07T00:00:00,184251Z,1.90060806,36.92924222,-109.1583795,Arizona
2019-09-07T00:00:00,184251Z,1.89927923,36.92913198,-109.1589458,Arizona
2019-09-07T00:00:00,184251Z,1.90041547,36.9290185,-109.1595068,Arizona
2019-09-07T00:00:00,184251Z,1.89834736,36.92890499,-109.1600638,Arizona
2019-09-07T00:00:00,184251Z,1.89930518,36.92879777,-109.1606192,Arizona
2019-09-07T00:00:00,184251Z,1.9004838,36.92868939,-109.1611742,Arizona
2019-09-07T00:00:00,184251Z,1.90255658,36.9285272,-109.1620141,Arizona
2019-09-07T00:00:00,184251Z,1.89940047,36.92835602,-109.1628643,Arizona
2019-09-07T00:00:00,184251Z,1.89952519,36.92823733,-109.1634406,Arizona
2019-09-07T00:00:00,184251Z,1.89669308,36.92817897,-109.1637334,Arizona
2019-09-07T00:00:00,184251Z,1.89815322,36.92805989,-109.1643287,Arizona
2019-09-07T00:00:00,184251Z,1.89723229,36.92780938,-109.1655655,Arizona
2019-09-07T00:00:00,184251Z,1.89862024,36.92774526,-109.1658787,Arizona
2019-09-07T00:00:00,184251Z,1.89714937,36.92762078,-109.1665078,Arizona
2019-09-07T00:00:00,184251Z,1.8960337,36.92749617,-109.167137,Arizona
2019-09-07T00:00:00,184251Z,1.89818678,36.92736869,-109.1677649,Arizona
2019-09-07T00:00:00,184251Z,1.89814929,36.92724098,-109.1683901,Arizona
2019-09-07T00:00:00,184251Z,1.89606272,36.92705629,-109.1693253,Arizona
2019-09-07T00:00:00,184251Z,1.89842601,36.9269347,-109.1699395,Arizona
2019-09-07T00:00:00,184251Z,1.89893818,36.92675198,-109.1708433,Arizona
2019-09-07T00:00:00,184251Z,1.89897067,36.9266943,-109.1711372,Arizona
2019-09-07T00:00:00,184251Z,1.89894782,36.92658811,-109.1717145,Arizona
2019-09-07T00:00:00,184251Z,1.89989284,36.92649044,-109.1722886,Arizona
2019-09-07T00:00:00,184251Z,1.89876396,36.92636867,-109.1731612,Arizona
2019-09-07T00:00:00,184251Z,1.89674907,36.92630681,-109.1737536,Arizona
2019-09-07T00:00:00,184251Z,1.90009637,36.92625003,-109.1743528,Arizona
2019-09-07T00:00:00,184251Z,1.89791848,36.9262147,-109.1749566,Arizona
2019-09-07T00:00:00,184251Z,1.89870254,36.92619457,-109.1758663,Arizona
2019-09-07T00:00:00,184251Z,1.89685284,36.9261989,-109.1764724,Arizona
2019-09-07T00:00:00,184251Z,1.89896701,36.92620385,-109.1767754,Arizona
2019-09-07T00:00:00,184251Z,1.89753315,36.92627527,-109.1779912,Arizona
2019-09-07T00:00:00,184251Z,1.89868204,36.92630181,-109.1782986,Arizona
2019-09-07T00:00:00,184251Z,1.89993313,36.92635965,-109.1789172,Arizona
2019-09-07T00:00:00,184251Z,1.89923707,36.92644909,-109.179854,Arizona
2019-09-07T00:00:00,184251Z,1.89886526,36.92647988,-109.1801673,Arizona
2019-09-07T00:00:00,184251Z,1.8993694,36.92657209,-109.1811136,Arizona
2019-09-07T00:00:00,184251Z,1.89962398,36.92663426,-109.1817486,Arizona
2019-09-07T00:00:00,184251Z,1.899945,36.92672658,-109.1826986,Arizona
2019-09-07T00:00:00,184251Z,1.89828744,36.92675852,-109.1830121,Arizona
